dateIDd,avgTemp,maxTemp,minTemp,avgDewPoint,avgHumRel,maxHumRel,minHumRel,sumPrecipitationHgt,timePrecipitation,precipitationToday,avgWindDir,avgWindSpd,maxWindSpd,avgVis,avgPkpa,avgHmdx,avgWindChill,maxWindChill,minWindChill,Rain,Snow,Thunderstorm,Drizzle,Fog,percentCloudy,percentSunny,dateIDm,Year,Month,Day
20140324,-9.662500000000003,-5.133333333333333,-16.166666666666668,-18.961111111111112,48.38888888888888,63.666666666666664,34.666666666666664,0.0,0.0,0.0,24.61111111111111,12.722222222222221,20.333333333333332,26.150000000000002,101.52097222222221,,-15.159722222222221,-11.0,-21.666666666666668,0,0,0,0.0,0.0,0.0,0.3333333333333333,201403,2014,3,24
20140325,-5.531944444444445,-1.9333333333333336,-10.866666666666667,-12.780555555555559,57.58333333333332,70.0,43.0,0.0,0.0,0.0,17.180555555555554,12.29166666666667,16.666666666666668,22.62083333333334,100.99541666666666,,-10.26388888888889,-5.333333333333333,-16.333333333333332,0,0,0,0.0,0.0,0.125,0.4166666666666667,201403,2014,3,25
20140326,-5.013888888888888,-2.1,-8.233333333333333,-13.59861111111111,53.27777777777778,80.66666666666667,34.0,0.0,0.0,0.0,27.5,16.930555555555554,27.666666666666668,22.620833333333334,100.95402777777777,,-10.333333333333334,-7.0,-13.666666666666666,0,0,0,0.0,0.0,0.20833333333333334,0.16666666666666666,201403,2014,3,26
20140327,-6.768055555555553,-3.6666666666666665,-12.066666666666668,-13.611111111111109,60.138888888888886,83.0,41.0,0.0,0.0,0.0,20.069444444444446,11.652777777777777,19.333333333333332,22.41458333333334,101.7398611111111,,-11.430555555555555,-6.0,-19.0,0,1,0,0.0,0.0,0.2916666666666667,0.125,201403,2014,3,27
20140328,1.4583333333333333,4.199999999999999,-3.033333333333333,-0.3805555555555553,87.90277777777777,94.66666666666667,70.66666666666667,15.2,0.3333333333333333,1.0,16.958333333333336,16.458333333333336,26.0,12.570833333333335,100.5525,,-4.916666666666667,-2.0,-6.0,4,1,0,0.125,0.3333333333333333,0.041666666666666664,0.0,201403,2014,3,28
20140329,1.7638888888888886,3.6666666666666665,1.0666666666666667,-2.977777777777778,71.1111111111111,82.66666666666667,61.333333333333336,0.0,0.0,0.0,14.708333333333334,16.11111111111111,30.0,19.700000000000006,101.84319444444445,,,,,0,0,0,0.0,0.0,0.5833333333333334,0.0,201403,2014,3,29
20140330,-0.5680555555555555,0.6666666666666666,-1.4333333333333333,-2.948611111111111,84.45833333333333,94.33333333333333,66.0,10.299999999999999,0.20833333333333334,1.0,9.680555555555559,34.083333333333336,39.0,10.6375,101.05000000000001,,-7.462121212121213,-6.0,-8.666666666666666,0,3,0,0.0,0.0,0.16666666666666666,0.08333333333333333,201403,2014,3,30
20140331,1.4430555555555555,5.3999999999999995,-1.5333333333333332,-4.263888888888889,66.31944444444444,74.66666666666667,53.666666666666664,1.1,0.041666666666666664,1.0,15.666666666666666,14.624999999999998,26.333333333333332,21.612500000000008,101.54013888888888,,-5.375,-2.0,-6.333333333333333,0,0,0,0.0,0.0,0.16666666666666666,0.3333333333333333,201403,2014,3,31
20140401,0.9958333333333332,4.133333333333333,-3.266666666666667,-6.695833333333334,58.91666666666668,86.66666666666667,40.666666666666664,0.0,0.0,0.0,9.375,12.5,17.333333333333332,24.637500000000003,101.51444444444445,,-5.499999999999999,-3.0,-7.666666666666667,0,0,0,0.0,0.0,0.25,0.20833333333333334,201404,2014,4,1
20140402,3.5277777777777786,4.6,1.0,-2.5444444444444443,64.70833333333334,72.0,59.333333333333336,0.0,0.0,0.0,20.222222222222225,19.527777777777775,29.666666666666668,20.10000000000001,101.00513888888885,,-4.0,-4.0,-4.0,0,0,0,0.0,0.0,0.375,0.125,201404,2014,4,2
20140403,0.7763888888888889,2.9,-1.5999999999999999,-6.588888888888888,58.819444444444436,76.0,45.666666666666664,0.0,0.0,0.0,25.791666666666668,10.194444444444445,21.333333333333332,24.13333333333333,101.59374999999999,,-3.7121212121212115,-1.5,-6.333333333333333,0,0,0,0.0,0.0,0.125,0.375,201404,2014,4,3
20140404,1.5513888888888883,6.633333333333333,-3.466666666666667,-4.1194444444444445,67.47222222222221,91.0,47.0,15.5,0.20833333333333334,1.0,7.694444444444444,16.305555555555554,26.666666666666668,22.29791666666667,100.92250000000001,,-6.6833333333333345,-4.5,-8.333333333333334,1,0,0,0.0,0.16666666666666666,0.16666666666666666,0.125,201404,2014,4,4
20140405,2.866666666666666,4.666666666666667,1.0666666666666667,-1.3069444444444445,74.52777777777779,90.33333333333333,62.0,1.1,0.041666666666666664,1.0,20.97222222222222,25.83333333333334,33.666666666666664,18.300000000000004,100.01986111111113,,,,,1,1,0,0.0,0.16666666666666666,0.4166666666666667,0.0,201404,2014,4,5
20140406,2.9916666666666667,6.3999999999999995,-0.6666666666666666,-4.661111111111111,57.65277777777777,68.0,47.0,0.0,0.0,0.0,23.749999999999996,19.48611111111111,27.333333333333332,25.141666666666666,101.2836111111111,,-2.916666666666667,-1.0,-5.0,0,0,0,0.0,0.0,0.041666666666666664,0.4166666666666667,201404,2014,4,6
20140407,7.626388888888887,12.866666666666665,0.7666666666666666,-3.495833333333334,46.68055555555555,66.0,33.666666666666664,0.0,0.0,0.0,16.36111111111111,11.000000000000002,19.333333333333332,21.512500000000006,101.15958333333332,,-2.0,-2.0,-2.0,1,0,0,0.0,0.0,0.4583333333333333,0.08333333333333333,201404,2014,4,7
20140408,4.329166666666667,6.133333333333333,3.3666666666666667,3.234722222222222,92.58333333333333,95.33333333333333,85.33333333333333,28.2,0.4583333333333333,1.0,16.79861111111111,14.138888888888888,24.0,11.683333333333335,99.02555555555556,,,,,1,0,0,0.2916666666666667,0.6666666666666666,0.08333333333333333,0.08333333333333333,201404,2014,4,8
20140409,2.659722222222222,4.499999999999999,0.03333333333333335,-6.859722222222223,52.84722222222223,89.0,31.333333333333332,1.0,0.041666666666666664,1.0,27.111111111111118,14.902777777777779,27.0,25.645833333333332,100.19152777777776,,-3.75,-3.5,-4.0,0,0,0,0.0,0.0,0.125,0.2916666666666667,201404,2014,4,9
20140410,7.252777777777777,15.133333333333335,-0.7000000000000001,-1.2694444444444444,56.694444444444436,86.33333333333333,38.666666666666664,1.8,0.041666666666666664,1.0,18.069444444444446,17.27777777777777,25.0,26.320833333333336,100.36472222222223,,-4.285714285714286,-3.5,-5.0,1,0,0,0.0,0.0,0.25,0.125,201404,2014,4,10
20140411,8.454166666666667,11.6,3.866666666666667,1.2583333333333335,63.91666666666666,92.33333333333333,35.333333333333336,2.0,0.041666666666666664,1.0,24.090277777777782,15.222222222222221,24.0,25.310416666666665,100.7716666666667,,,,,1,0,0,0.0,0.0,0.25,0.20833333333333334,201404,2014,4,11
20140412,8.516666666666666,13.9,2.6999999999999997,-2.4499999999999997,48.05555555555555,68.0,32.0,0.0,0.0,0.0,20.694444444444446,12.861111111111109,25.0,26.65416666666667,101.38027777777775,,,,,0,0,0,0.0,0.0,0.375,0.041666666666666664,201404,2014,4,12
20140413,5.069444444444445,11.633333333333333,2.6666666666666665,1.2375,77.94444444444444,94.33333333333333,42.666666666666664,5.6000000000000005,0.08333333333333333,1.0,15.340277777777779,17.16666666666667,25.666666666666668,19.33958333333334,101.09513888888891,,,,,1,0,1,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.0,201404,2014,4,13
20140414,11.865277777777777,24.133333333333336,2.2333333333333334,8.47638888888889,82.27777777777776,97.33333333333333,50.0,9.6,0.20833333333333334,1.0,15.909722222222221,14.75,21.666666666666668,10.804166666666667,99.96250000000002,25.7,,,,1,0,0,0.0,1.25,0.16666666666666666,0.0,201404,2014,4,14
20140415,7.488888888888888,16.46666666666667,-4.066666666666666,5.39027777777778,86.58333333333333,94.66666666666667,68.0,13.6,0.3333333333333333,1.0,21.374999999999996,20.791666666666668,29.666666666666668,14.102083333333335,99.69833333333334,,-8.047619047619047,-6.0,-10.0,1,3,0,0.0,0.3333333333333333,0.08333333333333333,0.0,201404,2014,4,15
20140416,-3.3694444444444436,0.2333333333333333,-7.1000000000000005,-11.970833333333333,52.33333333333332,67.66666666666667,41.333333333333336,0.0,0.0,0.0,26.42361111111111,16.833333333333336,24.333333333333332,24.6375,102.3129166666667,,-8.527777777777777,-4.0,-13.333333333333334,0,0,0,0.0,0.0,0.08333333333333333,0.5416666666666666,201404,2014,4,16
20140417,2.3125,7.266666666666667,-3.266666666666667,-7.294444444444444,51.31944444444445,71.33333333333333,33.0,0.0,0.0,0.0,12.847222222222221,10.166666666666668,15.666666666666666,27.662500000000005,103.31541666666665,,-4.916666666666667,-4.0,-6.333333333333333,0,0,0,0.0,0.0,0.125,0.375,201404,2014,4,17
20140418,6.322222222222223,10.066666666666666,2.0333333333333337,-5.8875,43.27777777777779,59.0,26.0,0.0,0.0,0.0,18.194444444444446,12.833333333333334,19.333333333333332,23.12500000000001,102.14444444444446,,,,,0,0,0,0.0,0.0,0.5833333333333334,0.0,201404,2014,4,18
20140419,6.877777777777777,10.200000000000001,3.1333333333333333,-3.516666666666667,52.416666666666664,88.0,23.0,1.0,0.041666666666666664,1.0,30.83333333333334,12.486111111111114,22.666666666666668,21.3875,102.04875000000003,,,,,1,0,0,0.0,0.08333333333333333,0.20833333333333334,0.25,201404,2014,4,19
20140420,7.1937500000000005,13.166666666666666,-1.0666666666666667,-7.415277777777779,37.2638888888889,59.333333333333336,23.0,0.0,0.0,0.0,17.243055555555554,7.465277777777776,11.666666666666666,27.158333333333335,102.32819444444443,,-5.1,-3.5,-7.0,0,0,0,0.0,0.0,0.2916666666666667,0.16666666666666666,201404,2014,4,20
20140421,12.677777777777777,18.766666666666666,8.700000000000001,1.705555555555555,48.125,77.0,32.666666666666664,0.0,0.0,0.0,20.51388888888889,11.625,23.0,23.69583333333334,100.80499999999999,,,,,1,0,0,0.0,0.0,0.4583333333333333,0.0,201404,2014,4,21
20140422,9.464583333333334,12.25,6.8999999999999995,7.752777777777777,89.46527777777777,94.66666666666667,73.0,11.0,0.2916666666666667,1.0,17.784722222222225,8.805555555555555,15.666666666666666,8.810416666666667,99.47812500000002,,,,,1,0,0,0.0,1.5833333333333333,0.08333333333333333,0.0,201404,2014,4,22
20140423,7.762499999999999,10.566666666666666,5.366666666666667,0.11249999999999964,60.208333333333336,88.66666666666667,43.333333333333336,1.0,0.041666666666666664,1.0,32.47222222222222,19.36111111111111,26.666666666666668,22.11666666666667,99.82458333333334,,,,,1,0,0,0.0,0.0,0.4166666666666667,0.0,201404,2014,4,23
20140424,7.108333333333334,12.4,2.066666666666667,-5.54861111111111,40.833333333333336,50.333333333333336,30.666666666666668,0.0,0.0,0.0,32.18055555555555,19.194444444444443,26.666666666666668,27.662500000000005,100.74444444444445,,,,,0,0,0,0.0,0.0,0.041666666666666664,0.375,201404,2014,4,24
20140425,6.802777777777777,11.200000000000001,1.0333333333333334,-6.727777777777778,38.58333333333333,53.333333333333336,26.333333333333332,0.0,0.0,0.0,15.909722222222221,11.958333333333334,19.0,27.995833333333337,100.8770833333333,,-1.0,-1.0,-1.0,0,0,0,0.0,0.0,0.3333333333333333,0.08333333333333333,201404,2014,4,25
20140426,6.243055555555556,8.5,3.5,2.461111111111111,79.44444444444446,93.0,38.333333333333336,12.5,0.3333333333333333,1.0,16.583333333333336,12.111111111111112,19.666666666666668,15.864583333333337,100.16055555555555,,,,,1,0,0,0.041666666666666664,0.5,0.16666666666666666,0.0,201404,2014,4,26
20140427,5.7138888888888895,9.166666666666666,2.266666666666667,2.369444444444445,79.76388888888889,92.33333333333333,66.33333333333333,2.5,0.08333333333333333,1.0,22.458333333333332,15.166666666666666,22.0,19.437500000000007,101.1976388888889,,,,,1,0,0,0.0,0.0,0.125,0.16666666666666666,201404,2014,4,27
20140428,7.836111111111111,11.066666666666668,2.9,1.5333333333333334,64.94444444444444,76.33333333333333,52.666666666666664,0.0,0.0,0.0,12.500000000000002,17.40277777777778,26.333333333333332,26.65416666666667,101.66624999999998,,,,,0,0,0,0.0,0.0,0.3333333333333333,0.16666666666666666,201404,2014,4,28
20140429,10.50277777777778,15.966666666666669,5.766666666666666,0.9847222222222225,55.05555555555555,78.0,30.333333333333332,1.1,0.041666666666666664,1.0,9.736111111111109,18.375,23.333333333333332,26.65416666666667,102.15180555555555,,,,,1,0,0,0.0,0.0,0.4583333333333333,0.0,201404,2014,4,29
20140430,7.208333333333333,10.200000000000001,5.266666666666667,4.194444444444444,81.81944444444443,93.33333333333333,64.33333333333333,32.4,0.375,1.0,12.08333333333333,16.055555555555557,20.666666666666668,16.70416666666667,101.94361111111111,,,,,1,0,0,0.0,0.16666666666666666,0.25,0.0,201404,2014,4,30
20140501,10.334027777777779,16.133333333333336,6.199999999999999,7.447916666666669,83.19444444444444,94.66666666666667,61.666666666666664,10.599999999999998,0.30434782608695654,1.0,17.23611111111111,15.930555555555552,25.333333333333332,15.88958333333334,100.109375,,,,,1,0,0,0.041666666666666664,0.3333333333333333,0.16666666666666666,0.08333333333333333,201405,2014,5,1
20140502,10.631944444444445,12.533333333333333,8.733333333333333,5.175000000000001,69.15277777777779,79.0,60.666666666666664,0.0,0.0,0.0,21.291666666666664,18.40277777777778,27.0,20.604166666666675,99.86375,,,,,1,0,0,0.0,0.0,0.2916666666666667,0.0,201405,2014,5,2
20140503,11.215277777777777,15.733333333333334,8.799999999999999,7.052777777777778,76.15277777777777,85.33333333333333,55.666666666666664,1.4,0.041666666666666664,1.0,19.402777777777782,12.305555555555555,16.333333333333332,19.266666666666673,100.08375000000001,,,,,1,0,0,0.0,0.0,0.4166666666666667,0.0,201405,2014,5,3
20140504,8.793055555555556,10.866666666666667,7.433333333333333,7.102777777777777,89.18055555555556,92.0,83.66666666666667,21.1,0.4583333333333333,1.0,22.680555555555557,12.597222222222223,19.0,16.86458333333334,99.60555555555557,,,,,1,0,0,0.0,0.25,0.2916666666666667,0.0,201405,2014,5,4
20140505,9.259722222222223,12.466666666666667,6.866666666666667,3.590277777777778,68.69444444444444,91.0,53.666666666666664,1.1,0.041666666666666664,1.0,29.88888888888889,13.736111111111112,18.0,20.841666666666672,100.53249999999998,,,,,1,0,0,0.0,0.0,0.25,0.08333333333333333,201405,2014,5,5
20140506,9.287500000000001,13.800000000000002,5.133333333333334,-0.7819444444444444,51.083333333333336,69.33333333333333,33.666666666666664,0.0,0.0,0.0,29.95833333333333,12.84722222222222,18.666666666666668,27.662500000000005,100.95895833333334,,,,,0,0,0,0.0,0.0,0.20833333333333334,0.20833333333333334,201405,2014,5,6
20140507,10.22361111111111,15.533333333333333,3.9,-1.3083333333333333,46.40277777777778,67.0,29.333333333333332,0.0,0.0,0.0,26.513888888888886,9.597222222222223,16.0,27.662500000000005,101.68083333333333,,,,,0,0,0,0.0,0.0,0.0,0.5,201405,2014,5,7
20140508,11.652777777777777,15.966666666666667,5.7,-2.454166666666667,39.902777777777786,64.66666666666667,21.333333333333332,0.0,0.0,0.0,11.395833333333336,12.361111111111112,19.333333333333332,27.662500000000005,101.67208333333332,,,,,0,0,0,0.0,0.0,0.20833333333333334,0.25,201405,2014,5,8
20140509,14.034722222222223,19.833333333333332,8.799999999999999,5.36388888888889,56.708333333333336,86.33333333333333,33.0,2.2,0.041666666666666664,1.0,11.458333333333334,16.416666666666668,29.666666666666668,20.270833333333343,101.07027777777778,,,,,1,0,0,0.0,0.0,0.625,0.0,201405,2014,5,9
20140510,18.316666666666666,23.2,14.633333333333333,10.868055555555555,65.34722222222223,92.33333333333333,37.666666666666664,6.8,0.125,1.0,20.13888888888889,22.833333333333332,36.666666666666664,19.98541666666667,100.03361111111111,25.2,,,,1,0,0,0.0,0.16666666666666666,0.2916666666666667,0.08333333333333333,201405,2014,5,10
20140511,16.069444444444443,20.433333333333334,12.066666666666665,4.541666666666665,46.944444444444436,61.333333333333336,37.666666666666664,0.0,0.0,0.0,22.861111111111114,20.86111111111111,33.0,27.158333333333335,100.69812500000002,,,,,0,0,0,0.0,0.0,0.041666666666666664,0.5416666666666666,201405,2014,5,11
20140512,14.390277777777778,21.766666666666666,8.533333333333333,3.275,49.76388888888889,72.33333333333333,19.333333333333332,0.0,0.0,0.0,13.409722222222223,13.152777777777777,22.666666666666668,26.150000000000002,101.36138888888888,,,,,0,0,0,0.0,0.0,0.08333333333333333,0.375,201405,2014,5,12
20140513,13.151388888888889,18.266666666666666,7.833333333333333,5.059722222222222,58.472222222222236,70.66666666666667,45.666666666666664,0.0,0.0,0.0,7.763888888888889,15.555555555555555,22.666666666666668,25.310416666666665,101.65736111111111,,,,,1,0,0,0.0,0.0,0.625,0.0,201405,2014,5,13
20140514,18.90833333333333,24.566666666666666,14.166666666666666,12.00277777777778,64.58333333333336,80.66666666666667,52.0,0.0,0.0,0.0,16.055555555555554,12.5,16.666666666666668,20.066666666666674,101.34298611111113,26.616666666666664,,,,1,0,0,0.0,0.0,0.3333333333333333,0.16666666666666666,201405,2014,5,14
20140515,22.273611111111112,26.96666666666667,17.73333333333333,15.734722222222219,66.77777777777779,78.0,55.333333333333336,0.0,0.0,0.0,16.138888888888886,23.625,34.333333333333336,19.93333333333334,101.15159722222218,29.437499999999996,,,,0,0,0,0.0,0.0,0.125,0.4166666666666667,201405,2014,5,15
20140516,19.097222222222225,21.866666666666664,12.6,14.981944444444444,77.70833333333333,93.66666666666667,64.33333333333333,15.2,0.375,1.0,17.194444444444446,17.027777777777775,24.333333333333332,18.904166666666672,100.6988888888889,25.629629629629633,,,,1,0,0,0.0,0.16666666666666666,0.20833333333333334,0.0,201405,2014,5,16
20140517,11.544444444444443,14.633333333333335,9.1,7.168055555555557,75.84722222222221,93.66666666666667,51.666666666666664,30.0,0.20833333333333334,1.0,22.291666666666668,19.59027777777778,26.333333333333332,19.858333333333334,100.96722222222223,,,,,1,0,0,0.0,0.4166666666666667,0.20833333333333334,0.2916666666666667,201405,2014,5,17
20140518,12.024999999999999,16.433333333333334,7.033333333333334,1.5520833333333333,51.236111111111114,76.0,30.0,0.0,0.0,0.0,24.17361111111111,14.222222222222223,22.0,28.33333333333334,101.53861111111114,,,,,0,0,0,0.0,0.0,0.041666666666666664,0.5,201405,2014,5,18
20140519,15.001388888888892,19.866666666666667,9.866666666666667,1.0972222222222219,40.27777777777777,57.333333333333336,25.666666666666668,0.0,0.0,0.0,25.26388888888889,9.375000000000002,12.666666666666666,27.662500000000005,101.39680555555556,,,,,0,0,0,0.0,0.0,0.125,0.375,201405,2014,5,19
20140520,16.313888888888886,22.266666666666666,8.866666666666667,3.9749999999999996,48.22222222222223,82.0,24.0,0.0,0.0,0.0,17.07638888888889,9.124999999999998,19.666666666666668,27.325000000000003,101.22444444444444,,,,,0,0,0,0.0,0.0,0.041666666666666664,0.4583333333333333,201405,2014,5,20
20140521,18.049999999999997,23.266666666666666,10.733333333333334,6.816666666666666,49.944444444444436,77.33333333333333,30.333333333333332,0.0,0.0,0.0,12.72222222222222,8.874999999999998,15.0,27.662500000000005,100.8238888888889,,,,,0,0,0,0.0,0.0,0.20833333333333334,0.25,201405,2014,5,21
20140522,15.155555555555553,18.466666666666665,12.766666666666666,11.637500000000001,79.9861111111111,91.0,62.0,4.4,0.08333333333333333,1.0,14.020833333333336,12.777777777777777,20.333333333333332,18.597916666666674,100.50972222222224,,,,,1,0,0,0.0,0.0,0.25,0.08333333333333333,201405,2014,5,22
20140523,15.005555555555553,19.599999999999998,10.966666666666667,11.069444444444445,77.93055555555556,92.33333333333333,61.333333333333336,0.0,0.0,0.0,9.5,15.236111111111112,20.333333333333332,20.10000000000001,100.75472222222221,,,,,0,0,0,0.0,0.0,0.4166666666666667,0.0,201405,2014,5,23
20140524,15.819444444444445,21.000000000000004,11.133333333333333,10.440277777777778,71.76388888888887,89.66666666666667,47.0,0.0,0.0,0.0,20.020833333333332,9.75,15.333333333333334,22.620833333333337,101.13499999999998,,,,,1,0,0,0.0,0.0,0.20833333333333334,0.125,201405,2014,5,24
20140525,17.852777777777778,24.766666666666666,10.933333333333332,11.24722222222222,68.16666666666666,92.33333333333333,37.0,2.2,0.041666666666666664,1.0,21.375,10.569444444444445,23.0,25.229166666666668,100.96597222222225,25.861111111111114,,,,1,0,1,0.0,0.0,0.16666666666666666,0.3333333333333333,201405,2014,5,25
20140526,18.91111111111111,22.53333333333333,16.966666666666665,13.551388888888887,71.44444444444446,89.33333333333333,58.666666666666664,7.2,0.08695652173913043,1.0,22.902777777777775,15.277777777777779,21.0,19.800000000000008,100.37847222222223,25.333333333333332,,,,1,0,0,0.0,0.0,0.25,0.0,201405,2014,5,26
20140527,10.85138888888889,17.033333333333335,8.299999999999999,9.231944444444443,89.72222222222221,92.0,86.0,8.600000000000001,0.16666666666666666,1.0,12.486111111111112,18.402777777777775,25.333333333333332,18.597916666666677,100.51277777777777,,,,,1,0,0,0.0,0.0,0.4166666666666667,0.0,201405,2014,5,27
20140528,12.16388888888889,16.099999999999998,9.733333333333333,8.569444444444445,79.79166666666667,94.0,59.0,1.0,0.041666666666666664,1.0,9.54861111111111,15.041666666666666,22.666666666666668,16.312500000000004,101.27958333333332,,,,,1,0,0,0.25,0.25,0.25,0.125,201405,2014,5,28
20140529,14.827083333333333,20.200000000000003,6.966666666666668,7.267361111111111,64.22916666666667,94.0,38.5,0.0,0.0,0.0,20.541666666666668,7.472222222222221,16.0,25.270833333333332,101.68215277777779,,,,,0,0,0,0.0,0.25,0.25,0.16666666666666666,201405,2014,5,29
20140530,16.310416666666665,21.200000000000003,12.25,9.154166666666663,64.08333333333333,85.0,38.5,0.2,0.041666666666666664,1.0,18.729166666666668,10.666666666666666,22.5,21.849999999999998,101.45937500000001,,,,,1,0,1,0.0,0.0,0.20833333333333334,0.25,201405,2014,5,30
20140531,14.829166666666667,19.65,8.6,7.8,63.6875,78.5,50.5,0.0,0.0,0.0,11.1875,12.0625,21.5,26.65416666666667,102.10979166666665,,,,,0,0,0,0.0,0.0,0.08333333333333333,0.3333333333333333,201405,2014,5,31
20140601,17.537500000000005,24.35,8.75,9.947916666666668,63.9375,93.5,38.5,0.0,0.0,0.0,17.291666666666668,9.375,17.0,27.158333333333335,101.97291666666668,25.6,,,,0,0,0,0.0,0.0,0.16666666666666666,0.25,201406,2014,6,1
20140602,22.385416666666668,29.1,15.25,13.045833333333334,56.541666666666664,76.5,39.0,0.0,0.0,0.0,18.791666666666668,13.4375,20.5,24.637500000000003,101.16000000000001,29.566666666666666,,,,0,0,0,0.0,0.0,0.375,0.125,201406,2014,6,2
20140603,21.71041666666667,27.3,19.7,17.6375,78.33333333333333,93.5,58.5,27.4,0.25,1.0,16.166666666666668,16.125,29.0,17.229166666666668,100.54541666666665,28.065217391304348,,,,2,0,1,0.0,0.25,0.3333333333333333,0.0,201406,2014,6,3
20140604,17.810416666666665,21.15,14.35,11.174999999999997,65.5,89.5,53.5,0.0,0.0,0.0,25.916666666666668,17.916666666666668,27.0,31.01666666666668,100.33895833333331,26.0,,,,1,0,0,0.0,0.0,0.4166666666666667,0.16666666666666666,201406,2014,6,4
20140605,15.46875,17.3,14.0,11.68125,78.3125,89.5,67.0,0.2,0.05263157894736842,1.0,25.666666666666668,9.166666666666666,16.0,21.441666666666674,100.29291666666667,,,,,1,0,0,0.0,0.0,0.2916666666666667,0.0,201406,2014,6,5
20140606,17.77708333333333,22.7,13.05,12.681250000000004,73.22916666666667,94.5,54.0,0.8,0.041666666666666664,1.0,26.583333333333332,14.666666666666666,28.5,21.27500000000001,100.61125,25.375,,,,1,0,0,0.0,0.0,0.2916666666666667,0.125,201406,2014,6,6
20140607,20.74375,26.950000000000003,13.65,12.529166666666669,61.604166666666664,89.0,38.5,0.0,0.0,0.0,22.479166666666668,14.541666666666666,22.0,28.16666666666667,100.94854166666669,27.818181818181817,,,,0,0,0,0.0,0.0,0.0,0.5416666666666666,201406,2014,6,7
